country,year,gender,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,hdi_for_year,total_suicides,suicides_to_population_ratio,suicides_to_population_ratio_discretize,gdp_category,gender_encoded
Albania,2009,male,25-34 years,0,174955,0.0,12044212904,4387,0.695,243487,0.0,None,,1
Albania,2009,male,35-54 years,0,374365,0.0,12044212904,4387,0.695,243487,0.0,None,,1
Albania,2009,male,5-14 years,0,253007,0.0,12044212904,4387,0.695,243487,0.0,None,,1
Albania,2009,male,55-74 years,0,234570,0.0,12044212904,4387,0.695,243487,0.0,None,,1
Albania,2009,male,75+ years,0,47331,0.0,12044212904,4387,0.695,243487,0.0,None,,1
Albania,2010,male,55-74 years,20,241852,8.27,11926953259,4359,0.722,238702,8.269520202437854e-05,Extreme,,1
Albania,2010,male,35-54 years,20,371611,5.38,11926953259,4359,0.722,238702,5.381972008363585e-05,High,,1
Albania,2010,male,25-34 years,9,179720,5.01,11926953259,4359,0.722,238702,5.0077898953928334e-05,High,,1
Albania,2010,male,75+ years,2,50767,3.94,11926953259,4359,0.722,238702,3.93956704158213e-05,Medium,,1
Albania,2010,male,15-24 years,10,279508,3.58,11926953259,4359,0.722,238702,3.577715128010647e-05,Medium,,1
Albania,2010,female,25-34 years,6,183579,3.27,11926953259,4359,0.722,238702,3.268347686826925e-05,Medium,,0
Albania,2010,female,75+ years,2,64415,3.1,11926953259,4359,0.722,238702,3.10486687883257e-05,Medium,,0
Albania,2010,female,35-54 years,12,394593,3.04,11926953259,4359,0.722,238702,3.0411081798207267e-05,Medium,,0
Albania,2010,female,55-74 years,7,241491,2.9,11926953259,4359,0.722,238702,2.8986587491873404e-05,Medium,,0
Albania,2010,female,15-24 years,6,263581,2.28,11926953259,4359,0.722,238702,2.2763401003865983e-05,Medium,,0
Albania,2010,female,5-14 years,2,223969,0.89,11926953259,4359,0.722,238702,8.929807250110506e-06,Very Low,,0
Albania,2010,male,5-14 years,0,240939,0.0,11926953259,4359,0.722,238702,0.0,None,,1
Antigua and Barbuda,1985,female,15-24 years,0,7709,0.0,240923926,3850,0.781,116063,0.0,None,,0
Antigua and Barbuda,1985,female,25-34 years,0,6344,0.0,240923926,3850,0.781,116063,0.0,None,,0
Antigua and Barbuda,1985,female,35-54 years,0,6173,0.0,240923926,3850,0.781,116063,0.0,None,,0
Antigua and Barbuda,1985,female,5-14 years,0,7339,0.0,240923926,3850,0.781,116063,0.0,None,,0
Antigua and Barbuda,1985,female,55-74 years,0,3778,0.0,240923926,3850,0.781,116063,0.0,None,,0
Antigua and Barbuda,1985,female,75+ years,0,949,0.0,240923926,3850,0.781,116063,0.0,None,,0
Antigua and Barbuda,1985,male,15-24 years,0,7667,0.0,240923926,3850,0.781,116063,0.0,None,,1
Antigua and Barbuda,1985,male,25-34 years,0,6194,0.0,240923926,3850,0.781,116063,0.0,None,,1
Antigua and Barbuda,1985,male,35-54 years,0,5970,0.0,240923926,3850,0.781,116063,0.0,None,,1
Antigua and Barbuda,1985,male,5-14 years,0,7304,0.0,240923926,3850,0.781,116063,0.0,None,,1
Antigua and Barbuda,1985,male,55-74 years,0,2723,0.0,240923926,3850,0.781,116063,0.0,None,,1
Antigua and Barbuda,1985,male,75+ years,0,424,0.0,240923926,3850,0.781,116063,0.0,None,,1
Antigua and Barbuda,1986,female,15-24 years,0,7668,0.0,290440148,4740,0.781,120670,0.0,None,,0
Antigua and Barbuda,1986,female,25-34 years,0,6209,0.0,290440148,4740,0.781,120670,0.0,None,,0
Antigua and Barbuda,1986,female,35-54 years,0,6101,0.0,290440148,4740,0.781,120670,0.0,None,,0
Antigua and Barbuda,1986,female,5-14 years,0,6907,0.0,290440148,4740,0.781,120670,0.0,None,,0
Antigua and Barbuda,1986,female,55-74 years,0,3764,0.0,290440148,4740,0.781,120670,0.0,None,,0
Antigua and Barbuda,1986,female,75+ years,0,1014,0.0,290440148,4740,0.781,120670,0.0,None,,0
Antigua and Barbuda,1986,male,15-24 years,0,7563,0.0,290440148,4740,0.781,120670,0.0,None,,1
Antigua and Barbuda,1986,male,25-34 years,0,6023,0.0,290440148,4740,0.781,120670,0.0,None,,1
Antigua and Barbuda,1986,male,35-54 years,0,5947,0.0,290440148,4740,0.781,120670,0.0,None,,1
Antigua and Barbuda,1986,male,5-14 years,0,6827,0.0,290440148,4740,0.781,120670,0.0,None,,1
Antigua and Barbuda,1986,male,55-74 years,0,2771,0.0,290440148,4740,0.781,120670,0.0,None,,1
Antigua and Barbuda,1986,male,75+ years,0,476,0.0,290440148,4740,0.781,120670,0.0,None,,1
Antigua and Barbuda,1987,female,15-24 years,0,7583,0.0,337174852,5595,0.781,126842,0.0,None,,0
Antigua and Barbuda,1987,female,25-34 years,0,6101,0.0,337174852,5595,0.781,126842,0.0,None,,0
Antigua and Barbuda,1987,female,35-54 years,0,6059,0.0,337174852,5595,0.781,126842,0.0,None,,0
Antigua and Barbuda,1987,female,5-14 years,0,6623,0.0,337174852,5595,0.781,126842,0.0,None,,0
Antigua and Barbuda,1987,female,55-74 years,0,3738,0.0,337174852,5595,0.781,126842,0.0,None,,0
Antigua and Barbuda,1987,female,75+ years,0,1081,0.0,337174852,5595,0.781,126842,0.0,None,,0
Antigua and Barbuda,1987,male,15-24 years,0,7421,0.0,337174852,5595,0.781,126842,0.0,None,,1
Antigua and Barbuda,1987,male,25-34 years,0,5893,0.0,337174852,5595,0.781,126842,0.0,None,,1
Antigua and Barbuda,1987,male,35-54 years,0,5927,0.0,337174852,5595,0.781,126842,0.0,None,,1
Antigua and Barbuda,1987,male,5-14 years,0,6499,0.0,337174852,5595,0.781,126842,0.0,None,,1
Antigua and Barbuda,1987,male,55-74 years,0,2798,0.0,337174852,5595,0.781,126842,0.0,None,,1
Antigua and Barbuda,1987,male,75+ years,0,538,0.0,337174852,5595,0.781,126842,0.0,None,,1
Antigua and Barbuda,1988,female,15-24 years,0,7413,0.0,398637741,6693,0.781,121026,0.0,None,,0
Antigua and Barbuda,1988,female,25-34 years,0,6041,0.0,398637741,6693,0.781,121026,0.0,None,,0
Antigua and Barbuda,1988,female,35-54 years,0,6021,0.0,398637741,6693,0.781,121026,0.0,None,,0
Antigua and Barbuda,1988,female,5-14 years,0,6527,0.0,398637741,6693,0.781,121026,0.0,None,,0
Antigua and Barbuda,1988,female,55-74 years,0,3708,0.0,398637741,6693,0.781,121026,0.0,None,,0
Antigua and Barbuda,1988,female,75+ years,0,1141,0.0,398637741,6693,0.781,121026,0.0,None,,0
Antigua and Barbuda,1988,male,15-24 years,0,7209,0.0,398637741,6693,0.781,121026,0.0,None,,1
Antigua and Barbuda,1988,male,25-34 years,0,5826,0.0,398637741,6693,0.781,121026,0.0,None,,1
Antigua and Barbuda,1988,male,35-54 years,0,5907,0.0,398637741,6693,0.781,121026,0.0,None,,1
Antigua and Barbuda,1988,male,5-14 years,0,6355,0.0,398637741,6693,0.781,121026,0.0,None,,1
Antigua and Barbuda,1988,male,55-74 years,0,2813,0.0,398637741,6693,0.781,121026,0.0,None,,1
Antigua and Barbuda,1988,male,75+ years,0,603,0.0,398637741,6693,0.781,121026,0.0,None,,1
Antigua and Barbuda,1989,female,15-24 years,0,7152,0.0,438794778,7407,0.781,160244,0.0,None,,0
Antigua and Barbuda,1989,female,25-34 years,0,6059,0.0,438794778,7407,0.781,160244,0.0,None,,0
Antigua and Barbuda,1989,female,35-54 years,0,5969,0.0,438794778,7407,0.781,160244,0.0,None,,0
Antigua and Barbuda,1989,female,5-14 years,0,6621,0.0,438794778,7407,0.781,160244,0.0,None,,0
Antigua and Barbuda,1989,female,55-74 years,0,3696,0.0,438794778,7407,0.781,160244,0.0,None,,0
Antigua and Barbuda,1989,female,75+ years,0,1195,0.0,438794778,7407,0.781,160244,0.0,None,,0
Antigua and Barbuda,1989,male,15-24 years,0,6927,0.0,438794778,7407,0.781,160244,0.0,None,,1
Antigua and Barbuda,1989,male,25-34 years,0,5835,0.0,438794778,7407,0.781,160244,0.0,None,,1
Antigua and Barbuda,1989,male,35-54 years,0,5862,0.0,438794778,7407,0.781,160244,0.0,None,,1
Antigua and Barbuda,1989,male,5-14 years,0,6403,0.0,438794778,7407,0.781,160244,0.0,None,,1
Antigua and Barbuda,1989,male,55-74 years,0,2843,0.0,438794778,7407,0.781,160244,0.0,None,,1
Antigua and Barbuda,1989,male,75+ years,0,676,0.0,438794778,7407,0.781,160244,0.0,None,,1
Antigua and Barbuda,1990,male,35-54 years,1,5799,17.24,459469074,7744,0.781,193361,0.0001724435247456458,,,1
Antigua and Barbuda,1990,female,15-24 years,0,6827,0.0,459469074,7744,0.781,193361,0.0,None,,0
Antigua and Barbuda,1990,female,25-34 years,0,6172,0.0,459469074,7744,0.781,193361,0.0,None,,0
Antigua and Barbuda,1990,female,35-54 years,0,5895,0.0,459469074,7744,0.781,193361,0.0,None,,0
Antigua and Barbuda,1990,female,5-14 years,0,6877,0.0,459469074,7744,0.781,193361,0.0,None,,0
Antigua and Barbuda,1990,female,55-74 years,0,3706,0.0,459469074,7744,0.781,193361,0.0,None,,0
Antigua and Barbuda,1990,female,75+ years,0,1252,0.0,459469074,7744,0.781,193361,0.0,None,,0
Antigua and Barbuda,1990,male,15-24 years,0,6598,0.0,459469074,7744,0.781,193361,0.0,None,,1
Antigua and Barbuda,1990,male,25-34 years,0,5937,0.0,459469074,7744,0.781,193361,0.0,None,,1
Antigua and Barbuda,1990,male,5-14 years,0,6611,0.0,459469074,7744,0.781,193361,0.0,None,,1
Antigua and Barbuda,1990,male,55-74 years,0,2902,0.0,459469074,7744,0.781,193361,0.0,None,,1
Antigua and Barbuda,1990,male,75+ years,0,758,0.0,459469074,7744,0.781,193361,0.0,None,,1
Antigua and Barbuda,1991,female,15-24 years,0,6595,0.0,481706333,7976,0.781,198020,0.0,None,,0
Antigua and Barbuda,1991,female,25-34 years,0,6396,0.0,481706333,7976,0.781,198020,0.0,None,,0
Antigua and Barbuda,1991,female,35-54 years,0,6198,0.0,481706333,7976,0.781,198020,0.0,None,,0
Antigua and Barbuda,1991,female,5-14 years,0,7089,0.0,481706333,7976,0.781,198020,0.0,None,,0
Antigua and Barbuda,1991,female,55-74 years,0,3665,0.0,481706333,7976,0.781,198020,0.0,None,,0
Antigua and Barbuda,1991,female,75+ years,0,1293,0.0,481706333,7976,0.781,198020,0.0,None,,0
Antigua and Barbuda,1991,male,15-24 years,0,6401,0.0,481706333,7976,0.781,198020,0.0,None,,1
Antigua and Barbuda,1991,male,25-34 years,0,6156,0.0,481706333,7976,0.781,198020,0.0,None,,1
Antigua and Barbuda,1991,male,35-54 years,0,6122,0.0,481706333,7976,0.781,198020,0.0,None,,1
Antigua and Barbuda,1991,male,5-14 years,0,6818,0.0,481706333,7976,0.781,198020,0.0,None,,1
Antigua and Barbuda,1991,male,55-74 years,0,2857,0.0,481706333,7976,0.781,198020,0.0,None,,1
Antigua and Barbuda,1991,male,75+ years,0,804,0.0,481706333,7976,0.781,198020,0.0,None,,1
Antigua and Barbuda,1992,female,15-24 years,0,6369,0.0,499281148,8087,0.781,211473,0.0,None,,0
Antigua and Barbuda,1992,female,25-34 years,0,6650,0.0,499281148,8087,0.781,211473,0.0,None,,0
Antigua and Barbuda,1992,female,35-54 years,0,6534,0.0,499281148,8087,0.781,211473,0.0,None,,0
Antigua and Barbuda,1992,female,5-14 years,0,7311,0.0,499281148,8087,0.781,211473,0.0,None,,0
Antigua and Barbuda,1992,female,55-74 years,0,3648,0.0,499281148,8087,0.781,211473,0.0,None,,0
Antigua and Barbuda,1992,female,75+ years,0,1339,0.0,499281148,8087,0.781,211473,0.0,None,,0
Antigua and Barbuda,1992,male,15-24 years,0,6221,0.0,499281148,8087,0.781,211473,0.0,None,,1
Antigua and Barbuda,1992,male,25-34 years,0,6409,0.0,499281148,8087,0.781,211473,0.0,None,,1
Antigua and Barbuda,1992,male,35-54 years,0,6497,0.0,499281148,8087,0.781,211473,0.0,None,,1
Antigua and Barbuda,1992,male,5-14 years,0,7059,0.0,499281148,8087,0.781,211473,0.0,None,,1
Antigua and Barbuda,1992,male,55-74 years,0,2851,0.0,499281148,8087,0.781,211473,0.0,None,,1
Antigua and Barbuda,1992,male,75+ years,0,853,0.0,499281148,8087,0.781,211473,0.0,None,,1
Antigua and Barbuda,1993,male,25-34 years,1,6668,15.0,535172778,8453,0.781,221565,0.00014997000599880023,,,1
Antigua and Barbuda,1993,female,15-24 years,0,6182,0.0,535172778,8453,0.781,221565,0.0,None,,0
Antigua and Barbuda,1993,female,25-34 years,0,6914,0.0,535172778,8453,0.781,221565,0.0,None,,0
Antigua and Barbuda,1993,female,35-54 years,0,6917,0.0,535172778,8453,0.781,221565,0.0,None,,0
Antigua and Barbuda,1993,female,5-14 years,0,7529,0.0,535172778,8453,0.781,221565,0.0,None,,0
Antigua and Barbuda,1993,female,55-74 years,0,3662,0.0,535172778,8453,0.781,221565,0.0,None,,0
Antigua and Barbuda,1993,female,75+ years,0,1386,0.0,535172778,8453,0.781,221565,0.0,None,,0
Antigua and Barbuda,1993,male,15-24 years,0,6069,0.0,535172778,8453,0.781,221565,0.0,None,,1
Antigua and Barbuda,1993,male,35-54 years,0,6915,0.0,535172778,8453,0.781,221565,0.0,None,,1
Antigua and Barbuda,1993,male,5-14 years,0,7298,0.0,535172778,8453,0.781,221565,0.0,None,,1
Antigua and Barbuda,1993,male,55-74 years,0,2879,0.0,535172778,8453,0.781,221565,0.0,None,,1
Antigua and Barbuda,1993,male,75+ years,0,896,0.0,535172778,8453,0.781,221565,0.0,None,,1
Antigua and Barbuda,1994,female,15-24 years,0,6083,0.0,589429593,9062,0.781,232063,0.0,None,,0
Antigua and Barbuda,1994,female,25-34 years,0,7151,0.0,589429593,9062,0.781,232063,0.0,None,,0
Antigua and Barbuda,1994,female,35-54 years,0,7357,0.0,589429593,9062,0.781,232063,0.0,None,,0
Antigua and Barbuda,1994,female,5-14 years,0,7722,0.0,589429593,9062,0.781,232063,0.0,None,,0
Antigua and Barbuda,1994,female,55-74 years,0,3715,0.0,589429593,9062,0.781,232063,0.0,None,,0
Antigua and Barbuda,1994,female,75+ years,0,1437,0.0,589429593,9062,0.781,232063,0.0,None,,0
Antigua and Barbuda,1994,male,15-24 years,0,5976,0.0,589429593,9062,0.781,232063,0.0,None,,1
Antigua and Barbuda,1994,male,25-34 years,0,6886,0.0,589429593,9062,0.781,232063,0.0,None,,1
Antigua and Barbuda,1994,male,35-54 years,0,7359,0.0,589429593,9062,0.781,232063,0.0,None,,1
Antigua and Barbuda,1994,male,5-14 years,0,7494,0.0,589429593,9062,0.781,232063,0.0,None,,1
Antigua and Barbuda,1994,male,55-74 years,0,2935,0.0,589429593,9062,0.781,232063,0.0,None,,1
Antigua and Barbuda,1994,male,75+ years,0,929,0.0,589429593,9062,0.781,232063,0.0,None,,1
Antigua and Barbuda,1995,female,15-24 years,0,6099,0.0,577280741,8636,0.781,243544,0.0,None,,0
Antigua and Barbuda,1995,female,25-34 years,0,7333,0.0,577280741,8636,0.781,243544,0.0,None,,0
Antigua and Barbuda,1995,female,35-54 years,0,7851,0.0,577280741,8636,0.781,243544,0.0,None,,0
Antigua and Barbuda,1995,female,5-14 years,0,7885,0.0,577280741,8636,0.781,243544,0.0,None,,0
Antigua and Barbuda,1995,female,55-74 years,0,3808,0.0,577280741,8636,0.781,243544,0.0,None,,0
Antigua and Barbuda,1995,female,75+ years,0,1488,0.0,577280741,8636,0.781,243544,0.0,None,,0
Antigua and Barbuda,1995,male,15-24 years,0,5953,0.0,577280741,8636,0.781,243544,0.0,None,,1
Antigua and Barbuda,1995,male,25-34 years,0,7023,0.0,577280741,8636,0.781,243544,0.0,None,,1
Antigua and Barbuda,1995,male,35-54 years,0,7809,0.0,577280741,8636,0.781,243544,0.0,None,,1
Antigua and Barbuda,1995,male,5-14 years,0,7632,0.0,577280741,8636,0.781,243544,0.0,None,,1
Antigua and Barbuda,1995,male,55-74 years,0,3021,0.0,577280741,8636,0.781,243544,0.0,None,,1
Antigua and Barbuda,1995,male,75+ years,0,944,0.0,577280741,8636,0.781,243544,0.0,None,,1
Antigua and Barbuda,1998,female,15-24 years,0,6529,0.0,727860593,10078,0.781,249591,0.0,None,,0
Antigua and Barbuda,1998,female,25-34 years,0,8332,0.0,727860593,10078,0.781,249591,0.0,None,,0
Antigua and Barbuda,1998,female,35-54 years,0,9615,0.0,727860593,10078,0.781,249591,0.0,None,,0
Antigua and Barbuda,1998,female,5-14 years,0,8183,0.0,727860593,10078,0.781,249591,0.0,None,,0
Antigua and Barbuda,1998,female,55-74 years,0,3921,0.0,727860593,10078,0.781,249591,0.0,None,,0
Antigua and Barbuda,1998,female,75+ years,0,1476,0.0,727860593,10078,0.781,249591,0.0,None,,0
Antigua and Barbuda,1998,male,15-24 years,0,5916,0.0,727860593,10078,0.781,249591,0.0,None,,1
Antigua and Barbuda,1998,male,25-34 years,0,7294,0.0,727860593,10078,0.781,249591,0.0,None,,1
Antigua and Barbuda,1998,male,35-54 years,0,9086,0.0,727860593,10078,0.781,249591,0.0,None,,1
Antigua and Barbuda,1998,male,5-14 years,0,7706,0.0,727860593,10078,0.781,249591,0.0,None,,1
Antigua and Barbuda,1998,male,55-74 years,0,3213,0.0,727860593,10078,0.781,249591,0.0,None,,1
Antigua and Barbuda,1998,male,75+ years,0,954,0.0,727860593,10078,0.781,249591,0.0,None,,1
Antigua and Barbuda,1999,female,15-24 years,0,6589,0.0,766198926,10378,0.781,256119,0.0,None,,0
Antigua and Barbuda,1999,female,25-34 years,0,8526,0.0,766198926,10378,0.781,256119,0.0,None,,0
Antigua and Barbuda,1999,female,35-54 years,0,10311,0.0,766198926,10378,0.781,256119,0.0,None,,0
Antigua and Barbuda,1999,female,5-14 years,0,8314,0.0,766198926,10378,0.781,256119,0.0,None,,0
Antigua and Barbuda,1999,female,55-74 years,0,3968,0.0,766198926,10378,0.781,256119,0.0,None,,0
Antigua and Barbuda,1999,female,75+ years,0,1451,0.0,766198926,10378,0.781,256119,0.0,None,,0
Antigua and Barbuda,1999,male,15-24 years,0,5845,0.0,766198926,10378,0.781,256119,0.0,None,,1
Antigua and Barbuda,1999,male,25-34 years,0,7263,0.0,766198926,10378,0.781,256119,0.0,None,,1
Antigua and Barbuda,1999,male,35-54 years,0,9537,0.0,766198926,10378,0.781,256119,0.0,None,,1
Antigua and Barbuda,1999,male,5-14 years,0,7805,0.0,766198926,10378,0.781,256119,0.0,None,,1
Antigua and Barbuda,1999,male,55-74 years,0,3276,0.0,766198926,10378,0.781,256119,0.0,None,,1
Antigua and Barbuda,1999,male,75+ years,0,947,0.0,766198926,10378,0.781,256119,0.0,None,,1
Antigua and Barbuda,2000,male,55-74 years,1,3333,30.0,830158778,11021,0.781,255832,0.00030003000300030005,,,1
Antigua and Barbuda,2000,male,35-54 years,1,10033,9.97,830158778,11021,0.781,255832,9.96710854181202e-05,Extreme,,1
Antigua and Barbuda,2000,female,15-24 years,0,6616,0.0,830158778,11021,0.781,255832,0.0,None,,0
Antigua and Barbuda,2000,female,25-34 years,0,8595,0.0,830158778,11021,0.781,255832,0.0,None,,0
Antigua and Barbuda,2000,female,35-54 years,0,11040,0.0,830158778,11021,0.781,255832,0.0,None,,0
Antigua and Barbuda,2000,female,5-14 years,0,8439,0.0,830158778,11021,0.781,255832,0.0,None,,0
Antigua and Barbuda,2000,female,55-74 years,0,3986,0.0,830158778,11021,0.781,255832,0.0,None,,0
Antigua and Barbuda,2000,female,75+ years,0,1413,0.0,830158778,11021,0.781,255832,0.0,None,,0
Antigua and Barbuda,2000,male,15-24 years,0,5783,0.0,830158778,11021,0.781,255832,0.0,None,,1
Antigua and Barbuda,2000,male,25-34 years,0,7177,0.0,830158778,11021,0.781,255832,0.0,None,,1
Antigua and Barbuda,2000,male,5-14 years,0,7973,0.0,830158778,11021,0.781,255832,0.0,None,,1
Antigua and Barbuda,2000,male,75+ years,0,938,0.0,830158778,11021,0.781,255832,0.0,None,,1
Antigua and Barbuda,2001,male,35-54 years,2,10281,19.45,800740259,10468,0.781,250652,0.0001945336056803813,,,1
Antigua and Barbuda,2001,female,15-24 years,0,6902,0.0,800740259,10468,0.781,250652,0.0,None,,0
Antigua and Barbuda,2001,female,25-34 years,0,8425,0.0,800740259,10468,0.781,250652,0.0,None,,0
Antigua and Barbuda,2001,female,35-54 years,0,11402,0.0,800740259,10468,0.781,250652,0.0,None,,0
Antigua and Barbuda,2001,female,5-14 years,0,8428,0.0,800740259,10468,0.781,250652,0.0,None,,0
Antigua and Barbuda,2001,female,55-74 years,0,4037,0.0,800740259,10468,0.781,250652,0.0,None,,0
Antigua and Barbuda,2001,female,75+ years,0,1487,0.0,800740259,10468,0.781,250652,0.0,None,,0
Antigua and Barbuda,2001,male,15-24 years,0,6084,0.0,800740259,10468,0.781,250652,0.0,None,,1
Antigua and Barbuda,2001,male,25-34 years,0,7071,0.0,800740259,10468,0.781,250652,0.0,None,,1
Antigua and Barbuda,2001,male,5-14 years,0,7958,0.0,800740259,10468,0.781,250652,0.0,None,,1
Antigua and Barbuda,2001,male,55-74 years,0,3442,0.0,800740259,10468,0.781,250652,0.0,None,,1
Antigua and Barbuda,2001,male,75+ years,0,980,0.0,800740259,10468,0.781,250652,0.0,None,,1
Antigua and Barbuda,2002,female,15-24 years,0,7196,0.0,814615333,10499,0.781,256095,0.0,None,,0
Antigua and Barbuda,2002,female,25-34 years,0,8155,0.0,814615333,10499,0.781,256095,0.0,None,,0
Antigua and Barbuda,2002,female,35-54 years,0,11760,0.0,814615333,10499,0.781,256095,0.0,None,,0
Antigua and Barbuda,2002,female,5-14 years,0,8408,0.0,814615333,10499,0.781,256095,0.0,None,,0
Antigua and Barbuda,2002,female,55-74 years,0,4050,0.0,814615333,10499,0.781,256095,0.0,None,,0
